x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,y
-575321.7786434477,-92114.63772629882,-2.2666881836909507,-147.04149654764342,1934353.5102212916,0.5412933868332841,74.78124098014814,1.3830426441002963,0.520351857632699,-447.7236277277943,132961.1299014903,-3604817.9748306694,8484531290.333326
-636350.0655857988,41115.03450313769,0.20370515452038163,121.29244904961013,6415044.848412069,-1.2140521321751554,-1801.724810890515,2.0085269215860633,1.386440054051051,-246.54287032698375,226765.17921334866,-187626.17756735254,1689809754.9411378
-633190.9802931324,85049.66348313316,-0.5586028034828958,-165.95003433123077,2598281.453420181,-1.153016551790322,10139.024217859223,2.731290072745464,1.5672565241972256,-425.75314066945424,-42256.18519441013,82427.92911848146,7232812174.787628
-391515.51408092456,-63884.930974533294,-0.9591701694933477,232.69905059028042,8860861.099526552,-1.8340106979603745,-14701.173746322936,1.4826994076749997,0.9991050550803575,-396.2252913652593,-46173.326983189836,-1312714.669375739,4080892717.449634
49512.863264475716,13589.046110525887,2.512227002942727,-95.47261442613029,8956899.45309717,-0.7117298592170811,1876.6205517249691,1.1570724855855974,1.2736811557174093,312.92840539393706,82069.64124833595,121966.45070735831,184711647.24254742
-136109.9627157685,83097.65951760838,-3.004472207617287,-431.64679969004135,2972872.113084545,0.2389786453346998,1849.9040052340388,1.7128094716993294,0.9670192552625572,-461.1263029833107,5443.958426496894,-2811667.7688744734,6905084982.981043
-417541.71960391616,-93210.80428284022,1.0291209496460167,283.75984248410725,2299937.6166330297,1.4317396559893152,-16421.07508758451,2.495303649129956,1.7987736015899065,158.94279393474278,93116.25236466448,241588.96822243556,8687836755.55899
223705.78944475902,39484.05344936799,2.9115931004793776,-214.241675407294,4113039.7795319157,0.6677097898347228,-3280.6365797234575,2.101381089389589,1.0459514429772063,-227.4422511845995,47373.811990618575,-1134694.1755871382,1559214149.7930892
-721012.2786959163,-40530.198525489846,0.37804784628713106,-67.23312040073739,2405315.927748329,-0.2584147064009943,14131.391942688082,2.633586739148695,1.699436547154756,371.5456807081264,-34313.98633874347,-4768968.279196534,1641975974.0629528
-415710.7029295637,84879.23907530608,2.744636475292335,185.4438832219015,6723838.465678652,1.8124804575765512,14246.144879786414,2.919184295218468,1.6225689107134724,-15.00771542250044,450117.2805233272,-12199.424995210022,7204069607.046865
-267276.3134126166,94211.64903307354,-2.813246714275484,-167.543842851288,8260646.862876386,0.8769808023033274,-16030.49340321276,2.585324953503234,0.8799591605618774,-194.42354067217428,-45477.27773610966,-2335399.550317441,8875567607.548716
-87860.03156592813,88853.29782268679,-0.5102366244380501,-443.4143438532844,6730921.341802957,1.7206608114502,-16371.164690086765,2.207606157687507,0.5371605345292025,17.63893568943456,354845.179385397,-2468201.5837219195,7894820908.065076
570351.9227860272,-5157.156668507247,-1.5069730438687352,-126.07895298718643,8243504.49005845,0.11035189308866267,-9492.180919922588,1.986683176104761,0.8715560518635648,-118.04198095473117,33681.33780573409,-1884433.6671120115,27166759.50711371
-600652.4356832805,72408.53019786268,1.450290895755935,444.44858269430347,3969921.682375525,-0.9643829008274416,14990.642502159739,1.0801381726965333,1.6698130139729184,64.30106466983023,451726.29209978,-4178384.9927582466,5242395049.825523
28468.876827223226,68909.87970701407,3.024078807400584,141.73439729855818,1563169.7914569117,-1.788693254541112,-14843.896597060042,2.9686439576280828,0.5325018180568455,-385.46713167365175,441037.76677443716,-2419586.7328793076,4748600022.43677
184829.137724085,-36179.905351348876,-1.5297667343902335,171.4791486672069,7379509.5001808265,0.904339405935402,8799.87210509785,1.766962245150085,1.0964290571297237,496.9905028125511,309645.63050309155,-428800.30805239826,1309170225.104014
-907099.1745600046,65783.09483013547,0.9687075907221727,132.2821536376398,3604745.1153680887,-1.5147880079778635,-15953.375215475871,1.3044564278337336,1.6315838211254203,-74.44412230328248,319728.78239033284,-4914846.474743665,4326508592.188253
215089.70380287664,-92598.47305690148,-1.8969085180467364,-301.00786104056317,6712708.285164243,-0.7888994869121313,4925.514149913015,2.3334177107929133,0.7716072027439197,-151.76936029263135,-47063.471916671304,-3498955.6182159577,8574692603.002106
-658951.752625417,19253.975696410605,0.41048209563864146,-81.66613589771987,2706439.4927532626,0.12988363153558957,-5757.308035234208,1.5685765781909187,1.3201983103051251,210.20984831626492,491679.36136248114,-4986499.774558857,370056612.2945999
-869896.814029441,-53998.23254245939,-0.22661886970635026,250.93979836331823,812296.4399437632,0.2576663511189907,11556.55851863468,2.1715565418620955,0.5666999906927476,-136.10059350466753,432807.9319666979,-2713587.7996758344,2914939179.9923825
897771.0745066665,-75886.62284454424,2.9656969520513314,-398.62710244684087,9925817.955619454,0.4023327879485441,-10652.382046985456,2.173535815689182,0.3076309461995038,333.2743050287577,442308.42415155063,-994264.6922844592,5759677243.989621
931264.0661491188,-84609.35967415817,0.6818969652347109,-222.14722391028772,1562015.1636858422,-1.3349786786011975,5568.073175598394,1.8914596418057383,1.609330027676427,-45.72927563957472,312584.4953779796,-606754.9398695435,7159674885.294302
616794.6962329224,39257.75517562794,-0.9455793517282518,-223.68089153414638,9884209.940792711,-0.481050380713405,-10572.698616964602,2.6722372310900853,0.28804038447654295,219.55841326543487,139632.8107599951,198543.6861985363,1541788333.5043747
-390772.46165325865,-32025.00724638677,-2.4247076943708077,-67.98107240549399,9772799.32793648,0.4687769084678668,8546.411324486151,1.529934123110886,0.6156246506512106,-392.5467835581135,441506.7569997644,-1653224.6286606742,1025210376.9703023
-804655.7719872323,44953.35430575229,-2.191280801524945,480.368740942185,7938181.059698586,1.879275458535139,14947.121382429948,1.8972651832354683,1.7247079017951363,346.1191855551118,110334.3104831558,-3599552.233409075,2019999033.9196627
368466.0530243139,-86928.73184021152,-1.7258846298613808,-432.49745331617805,6594229.654877679,0.9105245507987547,-14927.928034929599,2.075384257181943,0.7582916454494676,235.7179867781099,259491.34883821156,82813.72025184426,7556973329.13181
-119695.01252079743,-36941.93243387793,-1.5647226144645177,18.700994380595034,5778070.544730142,1.6904150283758312,14663.827543820138,2.3272494415345992,1.9487861640769062,-288.28322153803435,4852.034789135316,-735763.3536579311,1364586679.2928517
-755923.5303104423,7898.258475067443,2.202985663088665,-320.63531798778956,8661015.467168191,1.0488482332567082,3743.0101765719155,2.567943701011179,1.9614952360703335,-354.71399025421334,457075.5965730126,-1840643.3434827053,61626326.24457335
-9646.17977745959,58144.63296779271,0.38467412380132693,470.6765454097441,2894395.2872509276,0.36686787556960176,-14915.580365319041,1.7896145657565121,0.6097244388617576,-183.70765127437562,27423.751774167336,-1173978.813545852,3380788888.022997
-931222.9577695632,-36249.49941358602,0.14696943066895907,-386.6964952725358,4676812.178080649,-1.2319065234546218,-2898.3257856115197,2.2920938881931923,0.17785862227479188,476.0705860319043,73693.243151724,83739.95254086051,1313094944.71557
818640.8041575642,25178.27528740182,-2.4204785641395494,-96.39899763840873,6193899.731726022,0.6667426075700522,-13565.588260596083,1.3012219061370383,1.4396202399902203,-243.16842543294138,256973.78697051824,-1081832.843398931,634764266.7906269
-482440.0367999662,77195.54964723744,2.262824429785332,237.88498483460614,4111904.8175758636,0.49351826383962827,8013.915554662781,2.8652962010849574,0.956874355031853,-43.87279105336671,370251.15011713986,-2973940.2082839627,5958670644.6281185
325044.5687079639,23172.637636460917,1.3999835561490022,204.55442802744528,4274864.598154034,0.4098766818290658,10354.725376717986,1.766117612842007,0.29143040352319494,-469.9797742826637,290643.2182649644,-1078344.8874099683,537296397.51108
-376577.84782117815,-53408.10504927325,-2.7164197963387924,-77.27136310606772,3302846.7419923777,-0.04085652804703699,-15768.13918908804,2.4590428439528766,1.4442933560582814,-102.77247043376747,77673.65204008589,-4778470.104955367,2852049157.7372227
40136.04235562158,-95119.8436886924,1.3058664292303233,-153.47583204728176,5642318.210422179,0.11462641595710243,245.59410778577512,1.0406821637643553,0.15923232731265033,71.32001543310275,-49481.326609880314,-2874714.409931803,9047824666.67009
93420.55868655932,74019.77478018598,0.2735586875081051,-102.38762144712945,8505745.295093708,-0.6622298915275837,12585.002241036687,1.410374285809614,1.7533737119352601,453.12461250796514,366432.8191690916,-2765223.324849314,5479020467.770013
-630291.088948946,-95746.11782992257,-2.6280971619694644,-235.72373684136073,2015283.859910291,0.0772507705692127,17446.521662039857,1.974165088647156,0.3634398053152771,16.736044940064403,491864.02925110154,-4082389.710685409,9166688920.363396
939169.2555291171,74940.33453683989,-0.2620047964659604,-294.66706129320016,9344330.39409111,-1.209776377286087,540.7146696708005,2.756504935464693,0.3418925696187775,319.1073261776878,395452.2161683497,-4873029.856965264,5616993002.018426
550265.6467222292,5787.426805442403,-0.09615606384978381,-16.960302441110002,6890876.568573531,1.220697589441507,18011.16894445628,2.054510299901354,0.4337773661403106,47.12764256890057,203113.63998613844,-4266403.198492414,34044593.18923687
878997.8831283783,87813.53970257923,-2.100000498531447,-231.46624393239267,8232732.144472981,-1.2568921812051688,1427.558818241192,2.859740964587758,1.9245060811349264,-459.2149865644819,447071.9937695086,-1399581.773116197,7712096975.700277
789654.7008552977,59756.64715473307,2.800404048669341,-212.5383351027499,5561906.970681047,-1.6601348404421343,-4232.380216003681,1.9675937931655927,1.4170217844823074,-184.99172481022595,175416.2202150925,-587411.5099997185,3571646481.0660048
195799.95762217022,99586.8221066675,2.1989601119620126,156.7560634745571,7795167.036288965,-0.2550158945713705,13928.125142115816,1.9808981934718999,1.6226059173809098,75.54950783110326,238713.74633390713,435119.20999835804,9917731083.227627
843748.4700462336,-29857.636909657973,1.0619986664914052,468.5373316998922,162004.07177463238,0.6332297580242474,-280.69158167643764,1.2394935770010638,0.8555064728922307,450.59396593112433,212421.3720676258,-3095000.732903281,892322653.1123241
-823014.9958961611,53437.657786225376,-0.23690397713643385,103.63720055937506,8183804.26595731,-0.24913270026583456,-1123.899577419077,2.6053124883044396,0.7389941822594155,359.1303597512333,196193.12996603872,-1703414.2775639403,2854760248.3745975
-608034.2751617096,-19613.817278151575,-0.5543934527031644,-423.0205329350337,401388.68683977926,-0.8929834721947656,-387.5004236068671,1.493930824934125,0.5455196128880229,-271.64438582115235,376354.9231116482,154297.3174831709,384094029.33336055
-909545.4221789239,-4024.8759392182255,0.9485942705768355,-424.416386145933,8899133.774637287,0.23268473556176295,13871.400074789817,2.79922497874463,1.013231253793577,-279.8901699808365,239722.89899822057,-4081270.2026401605,15289753.287658518
-349339.33847347135,25501.092643674012,0.2854568543351701,451.423220845566,9919627.473190159,-0.6119906583512003,13277.661667522087,2.821648440660792,1.1484745937149201,-298.82703288609923,124194.41711386884,-1052949.2751149153,649956532.0508701
-222645.42062103597,74735.42283726775,-2.7503191896802908,-202.70920969266638,2940674.692361032,1.7314707605065323,-3859.2003023915513,2.8866202237482996,1.3003722029402351,422.4988963025031,91986.99221216308,-847616.9676796026,5585160875.729257
-457301.9364522082,96816.69383985901,0.07855645905457509,-407.9330139175246,2103185.641826081,1.6905805584142883,-6668.005605179,2.04046097820618,0.5885251575975196,352.6661531017206,-29238.975667911636,-4510634.552718639,9373014888.328035
657475.0183038586,53654.682772903645,1.925190705864055,99.04458715038152,7653633.662044071,0.009487279888381828,-322.87903843482854,2.354187569567289,1.9024427537156823,274.88343225294875,270757.3390356753,-263128.3814931419,2879482572.7328014
-286493.34661282145,-16446.643566533254,-0.25610340220163463,123.64877829026614,2530263.4838998984,-0.6884640239269659,2910.9003894843627,2.5570317601233272,0.4225411465935581,-107.26488577577243,76478.77847056881,-527922.2408903586,270205575.8916997
-438130.9806252385,-15728.599544585959,-2.815139848889477,148.50482011868814,8655623.845165797,0.9485296558265564,-10466.511574880122,1.2620292373009312,1.9347410320561835,4.38070429876683,31473.657109010703,-4816283.46382411,246950682.9274286
85392.1663164969,47516.460317778285,1.798738976135585,-232.59797214245867,1028426.0112905079,-1.8531482260677334,11758.203388623624,2.2019143899949944,0.1282266327642572,-35.668255204847185,309606.4801052227,-4499035.718159717,2257899180.3533335
-718151.5500504747,-52244.570846339535,-1.8763866962749276,-484.88931578552496,1259552.0511980632,-0.10092397582539503,-540.6893707030831,1.0685958026066233,1.0141388144520067,-246.60189244062735,324665.0918018519,-4729802.083594812,2728777508.2455564
604393.9615080794,-77905.17737372106,-1.5166300236907502,465.01536945447185,9791515.553091,-0.6547064229186659,-6638.178063201616,1.9951321667774518,0.7333988924214693,5.028046148766975,363685.1907417163,-3158910.575103508,6069820609.374612
-850898.7126404584,-29075.568471844686,-2.106712113704863,-249.1069543088975,6738389.015316157,1.6821435404102187,-15727.160281440376,1.3096853632404548,0.9533344864674764,-469.5034521472455,226967.29298622534,-2198910.551260406,844538014.0439885
973773.8732010345,-42552.201669183654,-1.0667902097798456,176.02628805254744,8468872.259600805,-1.9519878909092698,-10446.193583855724,1.3658458519241694,1.1842627000634993,-368.1896265025408,441730.0328621376,-2072087.4962495416,1811663502.4183261
544489.5385933148,-40738.37590880198,1.6132172881390678,206.62986987870954,3243293.841082243,0.21125950287339634,17971.246870239345,1.730095133385203,0.9276194002241471,386.5895961689464,464988.5143690253,-3527832.8212680654,1660159984.6632402
-602568.6369316552,-53278.449790018014,0.12180494760218696,110.00741707948566,6764837.527557669,0.962654324266504,-7796.012527218936,1.864874333433006,0.8882090155730303,251.67976703142324,394054.0168858692,13782.876081507653,2837990672.3582487
-988955.7657527952,-91581.36207272763,-1.8542856421298033,-187.09260578635178,5942418.3136617895,-0.059928049903835046,-13245.628425318588,2.2463448490643745,1.4921744892852824,-77.13159094091293,299576.415104503,-2974554.655704478,8386157120.778794
630922.8569096683,-96425.21305331723,2.3739763956554176,-228.90374623593425,6031501.2409144575,-1.6583878793491134,-1573.0883338002714,1.1488568368770313,1.4031649226642828,17.150362283877257,117046.52447515377,-4749474.142190562,9298452493.130966
413714.6876952343,97544.47794720632,2.384983133903421,97.6682827027031,6825324.62712397,1.8898455601116089,-7716.490265590053,2.007383522474889,1.683215435868111,-130.00111404002257,490619.7068911217,-3348750.886522375,9515338977.719294
458014.3360819747,-14445.373252827529,2.3284129154068225,366.0956336116915,5753591.773755068,0.0720417255043917,-18593.629989152236,1.3652502605062022,0.5749220643550416,240.77986716067244,100774.8919555661,-2078898.1760071446,209127103.56636757
542540.6933718915,-23134.670568063666,-1.641191806827155,446.7337289233956,4290623.750120422,0.45674497727604546,-7074.1913088233105,2.147950350063484,1.2581041685327208,284.18717923207964,61461.30709473709,-2754779.975764724,535755094.8907187
-851910.6965318193,35929.45653861397,-0.3063722362104562,-394.09419559624234,2759227.016213199,-1.0535608691699707,1764.3449575787417,2.2748092245223672,1.2118700922464223,263.2851902031591,193184.76258262052,-3493866.1449540746,1290074071.6496768
-283068.5429114548,-56349.222426987166,3.047279881598426,-345.1713874022802,7685813.3322738875,-0.06600765957278476,2068.4948807986766,2.1134185131057075,0.8025018406581086,222.61172483444955,-18737.686108186346,-4277722.126296254,3174951783.06652
-768261.8809497405,89992.23679004508,1.7091047945204672,444.7362587830796,2262724.377404619,-0.28340203216671256,-5737.643152924453,2.476591020956615,1.0235093296150937,-295.49566130720416,488171.95556948497,-494595.2494707359,8097834877.644107
726206.8517511871,57269.0028831104,-2.970894711711397,236.53522833479258,6923543.092308711,-1.700416631992065,-2107.889749895974,1.6712184884818027,0.6961860722808846,-162.03002075952122,273638.45602903364,478798.8316830555,3280464874.4823937
246596.25365511584,-82117.7995375481,-2.731900123821219,382.9938248297731,2333328.3031599843,-1.575358585810131,18620.716729390653,2.5302131832662615,0.3695043554722719,-30.15456501632508,256323.65041529638,-3187518.2656186484,6743579460.063722
-338203.9502947016,-16483.844843014333,-0.22662584326294777,-297.36736586465685,6253301.737011522,1.3498900784750982,-4906.060910787535,1.8655341634163873,0.5062223002591923,-169.20700857234436,310687.95394484594,-2901084.2570286784,271379020.59762895
-872883.2994279527,75823.66151243294,2.5712063848703606,87.58587110940186,7470782.696582463,-1.040720191173639,-9670.927469600681,1.9683689966451936,0.3004759281622821,254.94020015832893,223363.00627746363,-1600793.614276736,5748354826.388867
-378035.3565686756,88946.40445828205,0.24317056825792704,201.13959441747363,2187138.967194003,-1.2201669140054778,-10261.318237329595,2.296204254522143,1.3978321928612358,-170.64647575004534,-32365.06559800213,-1048571.8889545226,7911084895.307028
-349633.3559465059,-6519.697750026055,-0.013744417378521057,180.11188544697268,599433.1026187527,0.019645805000557015,-1689.4154918346321,1.036716767998448,1.3553820469073878,-361.7679132146628,286771.2088622182,-2843837.558580248,42156835.71584076
459212.3566761282,22682.277842141542,-2.4788818517284237,-91.84830913330188,1309737.5168443667,1.0749885254500517,10380.805948677764,2.3079884428404966,1.9061521060017583,-100.95954795169592,343895.63232603687,-22887.65660001617,514945014.39589506
275114.94271042617,-66593.21078158496,0.9850784504617609,-484.6051083086915,6059969.712110558,-1.7522139256840483,-11760.472632461073,2.237170298144231,1.4863889859297585,479.91443278238035,179211.98334322922,-1919978.0592409489,4434930450.565226
774425.4851526532,98233.7252273953,2.0238338460794436,82.92605680426311,8494464.077312715,0.30723167855302336,8371.84508563072,1.6196942335065598,0.19888709363664975,-274.1185870664241,366512.5646391561,-2522854.5797673794,9650639287.92342
-55570.1496761014,-53665.65972331132,-0.7513432518611296,-246.89846082039125,449968.30785456154,-1.5231582286377066,-19154.007066023347,1.171588569798979,1.780065830465013,112.15865894322906,74850.71463613134,-1443299.857620522,2879947645.1348143
-760811.5081233967,88546.35482702512,1.731720332218588,-49.74575385710966,7341512.617001336,-1.8541557966975262,-3242.6808806421577,1.1818708998260823,1.7390828095968789,-67.02695016029372,71702.12508640121,240421.16537045222,7839696109.627244
426489.5744459899,29929.329798473686,2.918392887317517,457.5810150838173,3413186.525368657,-1.7890241913511304,11034.602608111476,2.846447493970457,0.9423086094681274,-428.9754323506734,38779.34322816567,-629962.3806806197,896191390.1251222
521570.09723379486,21547.35897577183,-1.8612902315026874,-100.96468235756527,4785283.751342388,1.3366564328337653,-6450.6817690227435,2.378558642451674,1.213139796003051,-12.12339400194054,154597.11788403903,-4779927.782056816,464810362.59341305
122554.39513899246,2537.702203301713,0.14658439594471684,339.8016066644267,9288595.505569702,-1.5281100654877537,2549.4840578159783,1.2542052275414808,1.954548831697786,202.16432864831245,415856.619463996,-3172295.490930222,6562553.447677503
541934.3599091219,-53866.037656448265,-1.3374516542192403,-311.45939425074886,3319715.114161304,-1.8193945423508322,-11800.830686963569,1.7134463386178127,1.111378291311516,13.219975827818757,405351.6341819854,-2412004.2327682753,2902092266.594443
-12408.80727121851,-64694.39359889835,1.8400585828160327,172.46049802502887,4653369.392861167,-0.24840045142835088,9679.815645046892,2.184965987803193,1.8201114739145705,372.10606374658107,160553.3143799271,-3270153.352849921,4185352339.1242266
45465.65876398806,-55902.75818596493,0.4875334964390987,477.00695443894347,136824.24623856958,1.3759738877680991,-17908.835869249615,2.6711434101812976,0.2577736398393542,-211.06298334241734,274015.3047891301,-1148968.415432489,3125164075.032389
-144917.96328290075,-62712.3475711491,0.8456062685567765,-398.10689912706323,815987.2918885116,-0.9503664940427923,14101.705795020018,1.087321857426017,0.4629985505464974,-413.75082869603506,346448.9740612036,-455519.6757558044,3932693336.3742375
-949161.7465118096,55916.89471335066,1.8718498704993394,-491.68005777280797,2585915.985488681,-0.3131495298963345,-12072.144543133274,1.4732662629400177,0.9374343925385038,436.5656116580061,82663.72604541265,-977601.9764810065,3125749498.348051
-784217.1460133911,-29974.94816665398,-0.6536367976801007,-66.41720736738563,278522.50542551995,-1.840309869744995,14975.92126833323,2.77949798059076,1.211037935840879,-121.803650471781,42477.59724211089,441333.07755551394,897713356.5721105
-937141.6286265315,-88431.46468732072,2.6080878189713035,-407.3745169486328,6313753.297344977,-0.2036859434604965,-5898.830347979307,1.018331100367633,1.6508329185393205,76.4055514536334,484652.79626677104,-3500987.93658834,7819186613.812499
272820.8225275609,93820.52602816228,0.20752649339373175,248.3843496762314,4263983.625376389,0.3104523225485347,8907.342978979465,1.4027982055877748,1.977698018772055,292.00312613019594,289656.52226529014,-187557.77736568172,8802563993.372755
-371288.0378473466,76757.17699268513,-2.1491332315525797,414.54866384855893,5481452.0724657,0.28362821500857915,-7230.988088552462,2.9180483519459317,0.8388178433008212,-175.68633612441943,489778.6470085151,-783575.3415403264,5891292601.444412
17141.38232940552,85550.45663904259,1.2308704609676573,-65.97902729124115,1746471.9414985771,-0.6702932313025394,16236.466849385899,2.2268036930443422,0.19008970866616137,216.16453817761112,135765.79292272602,-3008016.833430196,7318897725.91325
815132.9478521859,98981.56452928705,1.8426154082372834,-241.28835784455902,2959320.364772958,-0.7378672773474579,-14934.514979265026,1.523342733275013,1.6222258562611171,-364.581150182172,336667.43498577236,-962315.0098866723,9798165033.923613
-501415.54170225014,-65220.95015610254,-1.1513203383615447,-65.59668099339024,6638244.782144804,-1.5735055242536085,-12859.208429096052,1.1339821887916952,1.2483233662573354,-208.70625279449473,72432.00009768075,-4427582.239699641,4253271000.929875
-179234.15392874053,-20751.59621946825,2.2442234596038864,223.447817850001,9653027.239773726,-0.5328067174149265,-278.794993647909,1.0563826808944443,0.47723143184958317,-355.28936386348005,93660.09420065212,-658665.8471269617,430449701.7674667
511102.2770860973,51647.69514081825,2.5518733309543586,-490.945838419629,504167.8309804146,-1.6020213245081414,-16722.462438474155,1.4894901592738545,1.0401740675806983,311.2305584013578,231546.16669829318,-2072181.6857709354,2667995257.6533113
-542403.6690167551,39204.123610758455,-1.401750447005449,89.45398948469722,8903843.219514228,1.0663837788482065,-12160.792611929523,2.762971639177821,1.5103894665140762,-277.3507647732146,125789.96902943918,-3392404.0500991074,1536420836.7811697
-846040.180342414,-69220.81873202899,3.0380550130701183,113.291684887379,5768812.055423965,1.8650971909927434,17750.65528848057,1.831827308595019,1.563782395430423,217.40355540521023,42191.86011232146,-1393224.8401870094,4790675734.486939
-420497.094172464,63166.62499812356,-2.257476048003046,137.68824689593555,5639195.71116428,1.8802978266668275,19059.586445915484,2.440666738331986,1.0492749827976477,443.2983972456526,94584.3860941293,-1471090.0070707505,3989601928.2688613
-677557.4254919912,-55111.885632667865,-1.8722907740632047,-257.9779200191228,5002785.40204975,1.4602843975015753,-4949.626826783122,2.8365700707599153,0.6799076072448323,27.772209068877032,-30338.383043774447,-3847825.7750422014,3036642643.782768
859395.3046851461,-55236.477035475385,-1.984073850471906,214.05272337812676,693940.9521024253,0.40316859735847643,16931.44084055743,1.8160809232056332,1.9501109058731376,40.02919226068764,337432.99181261763,-4832814.218536606,3051927610.612949
616240.7591288339,7394.884578682715,2.475510357101397,-408.6085136682236,898768.6083739215,0.8034627889755197,1792.9870269372695,1.3825547420747941,1.3603889608173365,-38.966431902187935,220664.16139722388,-2615075.7720407937,55300321.00143465
266807.513020847,18587.98696834063,0.9694486977754382,-300.7296635331992,6009120.09649966,-0.8591767892783437,-9210.301365049318,2.0342358617138387,0.8756512867579674,-174.10985660635725,1833.6865224890935,-1867684.7186056832,345779836.1731671
742921.1803754354,16017.241567562232,-2.1858932560885256,377.47004665448196,3409585.780259726,0.5230816806904826,8095.948843223945,2.8161673741197086,0.6328801259888396,-24.344969075082872,44431.69622067016,-178670.96896170825,257294657.27120537
607344.1537982288,-81702.63252044903,-0.3749590208906928,238.72315072656636,9172680.67405,-0.17740180224049018,6356.072262994287,2.6087488282754014,1.4890956677067682,102.80753226675938,6393.995961954206,105192.3760617692,6675927437.15406
-626859.8822279284,75492.17252607609,0.7244388570654037,-486.25444598865477,4065905.432935669,-0.07193064089226997,19565.012764349332,1.1316596867263076,0.5601485466281586,485.9915721706593,286926.0445517321,-2091571.3001377848,5698440945.751076
785117.9969799556,-46879.99148225879,-2.617172341107312,-251.6237396301998,1432814.6726982652,1.0311062415006318,-9398.108503628668,2.3851456001551634,0.42624897905000747,437.7645593182242,1815.6999868715866,-854080.8392730029,2198518859.707291
78684.48383130133,-74097.01574343917,2.4027929072019667,-285.59351700683544,7147188.363548477,-0.8723265776109934,6882.380106469416,2.1437950449179075,1.1066843890279336,362.15295829312174,364855.28316936886,-2583832.0021960167,5490446252.548003
614880.310328125,77749.61597379544,1.907597273094031,-229.19367196302744,2933534.2850747565,-0.7278415532219205,-17919.049798822125,2.8149263526928507,0.6509760460238695,389.1305357048583,-38718.99437378485,-896548.1388490885,6045617464.641944
792182.5998469864,91130.29964595067,0.032715123234544397,-252.4402297201136,5254703.121011901,1.6985671645145466,-15454.158452131223,1.2449628337005945,1.2949197753548687,-32.15081670795706,87156.68339774065,-3873591.612834582,8305523704.716256
-363993.0500562723,72425.52345309014,2.9350430855889513,-437.4737042571543,6978327.885268422,-1.775102820596111,-19843.265001956268,2.0680722264093134,0.3240834822610436,157.44432717746486,439866.671740549,-2959143.9585805773,5245092379.943975
